品类,日期,预测销量
category113,2023-09-16,14.02971352724445
category113,2023-09-17,13.925056128410585
category113,2023-09-18,14.078748287314914
category113,2023-09-19,14.129220105134443
category113,2023-09-20,14.238315836888074
category113,2023-09-21,14.112206413157681
category113,2023-09-22,14.094087354407487
category113,2023-09-23,14.098095259956974
category113,2023-09-24,13.997324236185953
category113,2023-09-25,14.034264230588116
category113,2023-09-26,14.026518933739371
category113,2023-09-27,14.188947998826334
category113,2023-09-28,14.065283019540384
category113,2023-09-29,14.076929112348342
category113,2023-09-30,14.01694378236301
category114,2023-07-01,204.4411911903738
category114,2023-07-02,229.66773932851015
category114,2023-07-03,261.2950470345521
category114,2023-07-04,223.84438672438674
category114,2023-07-05,211.5616230702442
category114,2023-07-06,209.46311003808526
category114,2023-07-07,205.5726516457305
category114,2023-07-08,215.25106852489517
category114,2023-07-09,220.3345009890718
category114,2023-07-10,204.95265000386632
category114,2023-07-11,201.81375987083874
category114,2023-07-12,201.6284669415458
category114,2023-07-13,199.65439729278623
category114,2023-07-14,194.00260032805508
category114,2023-07-15,208.94835630746005
category114,2023-07-16,213.17361118484962
category114,2023-07-17,201.02084437110454
category114,2023-07-18,201.92109658383336
category114,2023-07-19,200.94968305876193
category114,2023-07-20,195.09420017265492
category114,2023-07-21,192.84677123394655
category114,2023-07-22,207.97123509533884
category114,2023-07-23,213.27423023246865
category114,2023-07-24,203.11792878668896
category114,2023-07-25,205.0473567125935
category114,2023-07-26,200.7602032607822
category114,2023-07-27,192.52500786496262
category114,2023-07-28,194.10425702796442
category114,2023-07-29,205.79744938105313
category114,2023-07-30,211.72332330606173
category114,2023-07-31,197.415997355547
category114,2023-08-01,203.60798730734678
category114,2023-08-02,209.6912028819339
category114,2023-08-03,205.01010925041922
category114,2023-08-04,206.8225357128456
category114,2023-08-05,221.5658243181215
category114,2023-08-06,224.35716014364272
category114,2023-08-07,225.31655253434243
category114,2023-08-08,227.59668399936862
category114,2023-08-09,229.9503982850829
category114,2023-08-10,231.35306495174962
category114,2023-08-11,235.29856711625177
category114,2023-08-12,258.1918872859167
category114,2023-08-13,292.8778896103897
category114,2023-08-14,259.16897562582346
category114,2023-08-15,259.7433327686806
category114,2023-08-16,253.79935657820445
category114,2023-08-17,241.0893652362131
category114,2023-08-18,245.008627140975
category114,2023-08-19,270.25727056277066
category114,2023-08-20,290.06933333333336
category114,2023-08-21,235.3685232448711
category114,2023-08-22,224.56073244711203
category114,2023-08-23,220.3235134542275
category114,2023-08-24,205.04722958208202
category114,2023-08-25,203.94735472696303
category114,2023-08-26,217.22866231998898
category114,2023-08-27,226.11737227138426
category114,2023-08-28,221.7162360921286
category114,2023-08-29,208.7365339086464
category114,2023-08-30,204.21550548487383
category114,2023-08-31,202.88783881820717
category114,2023-09-01,209.27844214336045
category114,2023-09-02,221.50632758609544
category114,2023-09-03,231.2531825166945
category114,2023-09-04,249.63494904876265
category114,2023-09-05,266.54391341991345
category114,2023-09-06,260.13480952380957
category114,2023-09-07,257.0888219461698
category114,2023-09-08,260.0288544137023
category114,2023-09-09,298.2926190476191
category114,2023-09-10,307.1680952380953
category114,2023-09-11,261.5495362318841
category114,2023-09-12,254.5632743271222
category114,2023-09-13,233.098640127988
category114,2023-09-14,228.0780009896805
category114,2023-09-15,223.3259730501871
category114,2023-09-16,237.47834919067867
category114,2023-09-17,275.9192467532468
category114,2023-09-18,241.9468933747412
category114,2023-09-19,252.3231163184642
category114,2023-09-20,257.62452108036894
category114,2023-09-21,251.95230679465462
category114,2023-09-22,249.07861631846419
category114,2023-09-23,278.03441341991345
category114,2023-09-24,294.27859523809525
category114,2023-09-25,247.27022670807452
category114,2023-09-26,241.7069734613213
category114,2023-09-27,245.716140127988
category114,2023-09-28,238.76897346132125
category114,2023-09-29,241.45006869941656
category114,2023-09-30,268.8258181818182
category115,2023-07-01,0.5366666666666666
category115,2023-07-02,0.54
category115,2023-07-03,0.8202222222222223
category115,2023-07-04,1.4612293975561241
category115,2023-07-05,1.2456219668006807
category115,2023-07-06,0.8164126984126985
category115,2023-07-07,0.6562222222222222
category115,2023-07-08,0.33979797979797977
category115,2023-07-09,0.3531313131313131
category115,2023-07-10,0.8469400168669619
category115,2023-07-11,1.3145678392801363
category115,2023-07-12,1.4610601312931926
category115,2023-07-13,1.1987849223946785
category115,2023-07-14,0.6586983423080984
category115,2023-07-15,0.06026737967914438
category115,2023-07-16,0.10575757575757576
category115,2023-07-17,0.9463006093883475
category115,2023-07-18,1.2175798697744882
category115,2023-07-19,1.663075100107067
category115,2023-07-20,0.9598124579430513
category115,2023-07-21,0.5439321789321789
category115,2023-07-22,0.1390909090909091
category115,2023-07-23,0.3257575757575758
category115,2023-07-24,0.800891018978757
category115,2023-07-25,0.8728020725503997
category115,2023-07-26,1.0551141403399467
category115,2023-07-27,1.3062805933903494
category115,2023-07-28,1.1772805933903492
category115,2023-07-29,0.6903484848484848
category115,2023-07-30,0.5262857142857144
category115,2023-07-31,1.21
category115,2023-08-01,1.2775238095238095
category115,2023-08-02,1.990382994118562
category115,2023-08-03,1.6988643011554307
category115,2023-08-04,1.3929648903224467
category115,2023-08-05,0.373797502334267
category115,2023-08-06,0.6727492427865456
category115,2023-08-07,1.5905200993568473
category115,2023-08-08,1.7181945789207407
category115,2023-08-09,1.6167656756614717
category115,2023-08-10,1.5311563580570242
category115,2023-08-11,1.4242040577702397
category115,2023-08-12,0.46700249872676336
category115,2023-08-13,0.8467670158631421
category115,2023-08-14,1.5054003742823352
category115,2023-08-15,1.7588064283896652
category115,2023-08-16,1.6760370443039219
category115,2023-08-17,1.6055096362582697
category115,2023-08-18,1.3148987572646444
category115,2023-08-19,0.23853180275606742
category115,2023-08-20,0.8232755302940595
category115,2023-08-21,1.2787301325663913
category115,2023-08-22,1.722094265234109
category115,2023-08-23,1.4467694206294806
category115,2023-08-24,1.172623470748287
category115,2023-08-25,1.0141244717139042
category115,2023-08-26,0.4893553321678322
category115,2023-08-27,1.215429436645957
category115,2023-08-28,1.7415193001031717
category115,2023-08-29,1.5502080577679345
category115,2023-08-30,0.6282668822588853
category115,2023-08-31,0.9644734249157518
category115,2023-09-01,1.5528891941391938
category115,2023-09-02,1.0556955266955266
category115,2023-09-03,2.0418207443397702
category115,2023-09-04,2.053482293337164
category115,2023-09-05,1.6832922953735356
category115,2023-09-06,1.0899859943977592
category115,2023-09-07,1.1874796039286712
category115,2023-09-08,1.9342155486871977
category115,2023-09-09,2.274454256454518
category115,2023-09-10,1.9782689865793635
category115,2023-09-11,1.963839131181119
category115,2023-09-12,1.9653145136989199
category115,2023-09-13,2.0306650546855325
category115,2023-09-14,2.064965658730444
category115,2023-09-15,2.093272564101288
category115,2023-09-16,1.908157447750479
category115,2023-09-17,1.945730238733614
category115,2023-09-18,1.8896935748835297
category115,2023-09-19,1.837089006671992
category115,2023-09-20,1.886617259121297
category115,2023-09-21,1.9018032868822774
category115,2023-09-22,1.917824367251184
category115,2023-09-23,1.325884621872232
category115,2023-09-24,1.2000858161020462
category115,2023-09-25,1.5397464704756474
category115,2023-09-26,1.861002772996656
category115,2023-09-27,1.8644313444252274
category115,2023-09-28,1.8744591146731115
category115,2023-09-29,2.104691031115132
category115,2023-09-30,0.664961648892364
category116,2023-07-01,2587.208928571429
category116,2023-07-02,2731.530619047619
category116,2023-07-03,2834.722777777778
category116,2023-07-04,3098.615904761905
category116,2023-07-05,3214.566619047619
category116,2023-07-06,3206.391174603175
category116,2023-07-07,3119.4068888888887
category116,2023-07-08,3088.420666666667
category116,2023-07-09,3101.1771587301587
category116,2023-07-10,3233.6065476190474
category116,2023-07-11,3297.889023809523
category116,2023-07-12,3335.0790238095233
category116,2023-07-13,3543.720269841269
category116,2023-07-14,3601.2241269841265
category116,2023-07-15,3745.5847619047618
category116,2023-07-16,3716.0130158730153
category116,2023-07-17,3598.832023809523
category116,2023-07-18,3597.184523809523
category116,2023-07-19,3488.0223571428564
category116,2023-07-20,3363.888246031746
category116,2023-07-21,3287.876119047619
category116,2023-07-22,3059.1369047619046
category116,2023-07-23,3083.2846825396823
category116,2023-07-24,3209.801214285714
category116,2023-07-25,3246.949666666667
category116,2023-07-26,3334.4487857142853
category116,2023-07-27,3380.4336984126976
category116,2023-07-28,3390.3293650793644
category116,2023-07-29,3487.9977380952378
category116,2023-07-30,3528.2379920634917
category116,2023-07-31,3478.418333333333
category116,2023-08-01,3748.0364285714286
category116,2023-08-02,3708.3789285714283
category116,2023-08-03,3658.7173174603167
category116,2023-08-04,3683.217317460317
category116,2023-08-05,3642.0274761904757
category116,2023-08-06,3571.4722777777774
category116,2023-08-07,3562.895634920634
category116,2023-08-08,3545.1609682539674
category116,2023-08-09,3550.3005238095234
category116,2023-08-10,3560.1933571428567
category116,2023-08-11,3561.9514126984122
category116,2023-08-12,3634.230238095238
category116,2023-08-13,3631.5413492063485
category116,2023-08-14,3584.807023809523
category116,2023-08-15,3590.707023809523
category116,2023-08-16,3596.087023809523
category116,2023-08-17,3521.4129126984126
category116,2023-08-18,3490.0589126984123
category116,2023-08-19,3501.650238095238
category116,2023-08-20,3479.7213492063483
category116,2023-08-21,3525.8470238095233
category116,2023-08-22,3549.987023809523
category116,2023-08-23,3554.8284523809516
category116,2023-08-24,3532.4735079365073
category116,2023-08-25,3403.1501746031736
category116,2023-08-26,3459.668333333333
category116,2023-08-27,3489.021444444444
category116,2023-08-28,3451.2341666666657
category116,2023-08-29,3479.360833333333
category116,2023-08-30,3485.100833333333
category116,2023-08-31,3450.325888888888
category116,2023-09-01,3697.9573174603165
category116,2023-09-02,3758.9021428571427
category116,2023-09-03,3733.773253968254
category116,2023-09-04,3708.1989285714285
category116,2023-09-05,3617.365928571428
category116,2023-09-06,3540.1779523809523
category116,2023-09-07,3550.5053571428566
category116,2023-09-08,3506.272023809523
category116,2023-09-09,3606.9044047619045
category116,2023-09-10,3595.9113492063493
category116,2023-09-11,3594.247023809523
category116,2023-09-12,3664.23369047619
category116,2023-09-13,3591.607023809523
category116,2023-09-14,3600.7454126984126
category116,2023-09-15,3552.2254126984126
category116,2023-09-16,3617.730238095238
category116,2023-09-17,3552.6888492063486
category116,2023-09-18,3594.6330238095234
category116,2023-09-19,3512.450357142857
category116,2023-09-20,3505.1503571428566
category116,2023-09-21,3431.996841269841
category116,2023-09-22,3372.2635079365077
category116,2023-09-23,3501.4883333333332
category116,2023-09-24,3559.5594444444446
category116,2023-09-25,3573.747023809523
category116,2023-09-26,3538.087023809523
category116,2023-09-27,3537.210452380952
category116,2023-09-28,3399.4714841269833
category116,2023-09-29,3286.315888888889
category116,2023-09-30,3099.6560476190475
category117,2023-07-01,33.83689393939394
category117,2023-07-02,33.350722222222224
category117,2023-07-03,34.41546464646465
category117,2023-07-04,33.33079365079365
category117,2023-07-05,34.041540404040404
category117,2023-07-06,33.23238888888889
category117,2023-07-07,33.63620707070707
category117,2023-07-08,33.23287373737374
category117,2023-07-09,33.33454040404041
category117,2023-07-10,33.87588888888889
category117,2023-07-11,33.49609303561935
category117,2023-07-12,33.4806714669919
category117,2023-07-13,33.25733813365857
category117,2023-07-14,32.95733813365857
category117,2023-07-15,31.086108187134506
category117,2023-07-16,30.880290005316326
category117,2023-07-17,30.17188430970474
category117,2023-07-18,30.37921764303808
category117,2023-07-19,30.864944915765353
category117,2023-07-20,30.516944915765354
category117,2023-07-21,30.21637348719392
category117,2023-07-22,30.785850611376933
category117,2023-07-23,30.8925172780436
category117,2023-07-24,29.883550976371406
category117,2023-07-25,29.670884309704743
category117,2023-07-26,29.783611582432016
category117,2023-07-27,29.943611582432016
category117,2023-07-28,30.113040153860588
category117,2023-07-29,31.1205172780436
category117,2023-07-30,32.634067783094096
category117,2023-07-31,31.959813602634036
category117,2023-08-01,30.870944444444447
category117,2023-08-02,30.48589393939394
category117,2023-08-03,30.65589393939394
category117,2023-08-04,31.09089393939394
category117,2023-08-05,31.864187590187598
category117,2023-08-06,31.532187590187597
category117,2023-08-07,30.207166666666662
category117,2023-08-08,29.724500000000003
category117,2023-08-09,30.069188057041
category117,2023-08-10,30.676188057041
category117,2023-08-11,30.24065245332583
category117,2023-08-12,30.495701006080264
category117,2023-08-13,30.38903433941359
category117,2023-08-14,29.129496609169983
category117,2023-08-15,29.090579942503314
category117,2023-08-16,29.20880721523059
category117,2023-08-17,29.32947388189725
category117,2023-08-18,29.138902453325827
category117,2023-08-19,29.726951006080263
category117,2023-08-20,29.846534339413594
category117,2023-08-21,29.057413275836648
category117,2023-08-22,29.024746609169984
category117,2023-08-23,29.104140548563922
category117,2023-08-24,29.116140548563923
category117,2023-08-25,28.845569119992494
category117,2023-08-26,28.690825013065965
category117,2023-08-27,28.47300093899189
category117,2023-08-28,27.383762285339216
category117,2023-08-29,27.50909561867255
category117,2023-08-30,28.62977601335295
category117,2023-08-31,29.330412376989308
category117,2023-09-01,30.860002289980553
category117,2023-09-02,31.375462607440866
category117,2023-09-03,31.569266955266958
category117,2023-09-04,30.55972222222222
category117,2023-09-05,29.457611111111113
category117,2023-09-06,29.720338383838385
category117,2023-09-07,30.507560606060608
category117,2023-09-08,30.457560606060607
category117,2023-09-09,30.578981707834647
category117,2023-09-10,30.83898170783465
category117,2023-09-11,29.304496609169984
category117,2023-09-12,28.88457994250332
category117,2023-09-13,28.367926460311537
category117,2023-09-14,28.075926460311535
category117,2023-09-15,27.564887591192782
category117,2023-09-16,28.043464715375794
category117,2023-09-17,28.08334181452463
category117,2023-09-18,27.126979221784413
category117,2023-09-19,26.998566523371714
category117,2023-09-20,26.54272236752756
category117,2023-09-21,25.636076510460644
category117,2023-09-22,25.54661619300033
category117,2023-09-23,25.884713158453174
category117,2023-09-24,26.20920497621674
category117,2023-09-25,24.416246423880565
category117,2023-09-26,23.29337348015762
category117,2023-09-27,23.25421838887209
category117,2023-09-28,23.26522418862789
category117,2023-09-29,23.632859308969415
category117,2023-09-30,24.20820401226508
category118,2023-07-01,328.2042390942391
category118,2023-07-02,325.66163616448915
category118,2023-07-03,343.5399848484849
category118,2023-07-04,362.2434735629007
category118,2023-07-05,393.3088101048764
category118,2023-07-06,393.0156437456374
category118,2023-07-07,362.99499807626177
category118,2023-07-08,368.81506339737854
category118,2023-07-09,372.98197406078924
category118,2023-07-10,402.82799976509887
category118,2023-07-11,402.0394735108613
category118,2023-07-12,400.9936310909868
category118,2023-07-13,399.86882911518484
category118,2023-07-14,368.34461771741996
category118,2023-07-15,363.8735103023254
category118,2023-07-16,366.8069135213286
category118,2023-07-17,396.5423741795732
category118,2023-07-18,390.410725278251
category118,2023-07-19,388.8569968110904
category118,2023-07-20,384.27947632046994
category118,2023-07-21,352.36444459025967
category118,2023-07-22,334.4990952906769
category118,2023-07-23,344.7827685254881
category118,2023-07-24,363.74087419370267
category118,2023-07-25,385.89336842676903
category118,2023-07-26,375.58264105850975
category118,2023-07-27,374.7379438113125
category118,2023-07-28,349.3660837843989
category118,2023-07-29,339.8394489533541
category118,2023-07-30,348.0525586961019
category118,2023-07-31,365.81161268709343
category118,2023-08-01,450.5999394398387
category118,2023-08-02,439.94050384247333
category118,2023-08-03,394.97379803891874
category118,2023-08-04,364.6903379330281
category118,2023-08-05,380.58418937434266
category118,2023-08-06,381.22804335369665
category118,2023-08-07,400.62439306867316
category118,2023-08-08,401.9564390346711
category118,2023-08-09,401.94229295938777
category118,2023-08-10,394.40318407516264
category118,2023-08-11,369.23777339756356
category118,2023-08-12,367.0798761975413
category118,2023-08-13,372.0568821915473
category118,2023-08-14,400.72242857410345
category118,2023-08-15,390.31638652389717
category118,2023-08-16,387.0546210018375
category118,2023-08-17,382.37546514658163
category118,2023-08-18,349.95908574077583
category118,2023-08-19,336.10895448703616
category118,2023-08-20,343.8667467694665
category118,2023-08-21,360.84416906549757
category118,2023-08-22,346.3589339846542
category118,2023-08-23,344.0594901870725
category118,2023-08-24,345.7415614682817
category118,2023-08-25,338.2552142627574
category118,2023-08-26,336.6718522358954
category118,2023-08-27,341.0175665216097
category118,2023-08-28,358.1771483615638
category118,2023-08-29,350.93186566167293
category118,2023-08-30,346.6274305220998
category118,2023-08-31,348.82964466045195
category118,2023-09-01,373.73044448933433
category118,2023-09-02,379.4465748780119
category118,2023-09-03,366.33969622770104
category118,2023-09-04,402.14806703564193
category118,2023-09-05,396.5879599393705
category118,2023-09-06,392.13347713459365
category118,2023-09-07,392.19271345383
category118,2023-09-08,368.27699018078033
category118,2023-09-09,377.8000353769241
category118,2023-09-10,371.5899974096625
category118,2023-09-11,400.69673809791294
category118,2023-09-12,393.13192920343977
category118,2023-09-13,392.81623144694794
category118,2023-09-14,392.6317538578704
category118,2023-09-15,362.9839710221612
category118,2023-09-16,358.06905611762113
category118,2023-09-17,340.8827163917981
category118,2023-09-18,373.85183944885824
category118,2023-09-19,375.5735576497061
category118,2023-09-20,371.9967501393666
category118,2023-09-21,367.3160966955882
category118,2023-09-22,350.185056355945
category118,2023-09-23,335.00334566775086
category118,2023-09-24,343.858399854943
category118,2023-09-25,363.01965624498473
category118,2023-09-26,370.0722220436456
category118,2023-09-27,366.6349220924136
category118,2023-09-28,363.333855434434
category118,2023-09-29,346.67466441455304
category118,2023-09-30,337.0371400400452
category119,2023-07-01,0.4541666666666667
category119,2023-07-02,0.11777777777777779
category119,2023-07-03,1.1420000000000001
category119,2023-07-04,1.2413871119360715
category119,2023-07-05,0.3728530146436324
category119,2023-07-06,0.14995169082125603
category119,2023-07-07,0.09195169082125604
category119,2023-07-08,0.01417391304347826
category119,2023-07-09,0.03217391304347826
category119,2023-07-10,1.2099516908212562
category119,2023-07-11,1.2563855863830586
category119,2023-07-12,0.3726775760471412
category119,2023-07-13,0.07217391304347825
category119,2023-07-14,0.01417391304347826
category119,2023-07-15,0.01417391304347826
category119,2023-07-16,0.03217391304347826
category119,2023-07-17,1.2099516908212562
category119,2023-07-18,1.2763855863830587
category119,2023-07-19,0.45267757604714126
category119,2023-07-20,0.1721739130434783
category119,2023-07-21,0.05417391304347827
category119,2023-07-22,0.05417391304347827
category119,2023-07-23,0.08
category119,2023-07-24,1.1977777777777776
category119,2023-07-25,1.2899259590538663
category119,2023-07-26,0.38166666666666665
category119,2023-07-27,0.12
category119,2023-07-28,0.022000000000000002
category119,2023-07-29,0.022000000000000002
category119,2023-07-30,0.06
category119,2023-07-31,1.18
category119,2023-08-01,0.41416666666666674
category119,2023-08-02,0.0
category119,2023-08-03,0.0
category119,2023-08-04,0.0
category119,2023-08-05,0.0
category119,2023-08-06,0.0
category119,2023-08-07,0.09777777777777778
category119,2023-08-08,0.0
category119,2023-08-09,0.0
category119,2023-08-10,0.0
category119,2023-08-11,0.0
category119,2023-08-12,0.0
category119,2023-08-13,0.0
category119,2023-08-14,0.0
category119,2023-08-15,0.0
category119,2023-08-16,0.0
category119,2023-08-17,0.0
category119,2023-08-18,0.0
category119,2023-08-19,0.02
category119,2023-08-20,0.02
category119,2023-08-21,0.0
category119,2023-08-22,0.0
category119,2023-08-23,0.0
category119,2023-08-24,0.0
category119,2023-08-25,0.0
category119,2023-08-26,0.0
category119,2023-08-27,0.0
category119,2023-08-28,0.0
category119,2023-08-29,0.0
category119,2023-08-30,0.0
category119,2023-08-31,0.0
category119,2023-09-01,0.0
category119,2023-09-02,0.0
category119,2023-09-03,0.0
category119,2023-09-04,0.0
category119,2023-09-05,0.0
category119,2023-09-06,0.0
category119,2023-09-07,0.0
category119,2023-09-08,0.0
category119,2023-09-09,0.0
category119,2023-09-10,0.0
category119,2023-09-11,0.0
category119,2023-09-12,0.0
category119,2023-09-13,0.0
category119,2023-09-14,0.0
category119,2023-09-15,0.0
category119,2023-09-16,0.0
category119,2023-09-17,0.0
category119,2023-09-18,0.0
category119,2023-09-19,0.02
category119,2023-09-20,0.02
category119,2023-09-21,0.0
category119,2023-09-22,0.0
category119,2023-09-23,0.0
category119,2023-09-24,0.0
category119,2023-09-25,0.0
category119,2023-09-26,0.0
category119,2023-09-27,0.0
category119,2023-09-28,0.0
category119,2023-09-29,0.02
category119,2023-09-30,0.0
category12,2023-07-01,501.3601103896105
category12,2023-07-02,516.3417063400856
category12,2023-07-03,645.4950387208528
category12,2023-07-04,657.7838577779819
category12,2023-07-05,758.8499112631441
category12,2023-07-06,762.0302206286226
category12,2023-07-07,819.7483212439423
category12,2023-07-08,846.4350851563238
category12,2023-07-09,981.4510370646302
category12,2023-07-10,990.9950107069302
category12,2023-07-11,967.1581533372467
category12,2023-07-12,1003.7947983588917
category12,2023-07-13,967.0965602636535
category12,2023-07-14,966.9332269303202
category12,2023-07-15,943.3154650255584
category12,2023-07-16,1128.295488835082
category12,2023-07-17,1232.9534047619047
category12,2023-07-18,1260.581738095238
category12,2023-07-19,1182.3651666666665
category12,2023-07-20,1174.3973571428571
category12,2023-07-21,1171.497357142857
category12,2023-07-22,1155.4226904761904
category12,2023-07-23,1558.7723571428571
category12,2023-07-24,1091.5998333333332
category12,2023-07-25,933.8857777777779
category12,2023-07-26,858.7896587301587
category12,2023-07-27,1019.027851037851
category12,2023-07-28,1068.839492063492
category12,2023-07-29,1059.6607063492063
category12,2023-07-30,1351.7637063492064
category12,2023-07-31,1156.0814999999998
category12,2023-08-01,1255.3277380952381
category12,2023-08-02,1240.1339285714284
category12,2023-08-03,1247.2005952380953
category12,2023-08-04,1258.4739285714286
category12,2023-08-05,1240.2405952380952
category12,2023-08-06,1615.2690238095238
category12,2023-08-07,1220.1904047619048
category12,2023-08-08,1232.563738095238
category12,2023-08-09,1230.3174523809523
category12,2023-08-10,1244.1679285714285
category12,2023-08-11,1250.9745952380952
category12,2023-08-12,1247.4065952380954
category12,2023-08-13,1597.5423571428573
category12,2023-08-14,1196.5384047619048
category12,2023-08-15,1203.823738095238
category12,2023-08-16,1205.7574523809524
category12,2023-08-17,1226.0199285714286
category12,2023-08-18,1224.7265952380951
category12,2023-08-19,1208.9311666666667
category12,2023-08-20,1560.9823571428572
category12,2023-08-21,1136.1311666666666
category12,2023-08-22,1110.0778333333335
category12,2023-08-23,1080.3864682539681
category12,2023-08-24,998.1176349206348
category12,2023-08-25,903.6196587301587
category12,2023-08-26,904.122992063492
category12,2023-08-27,1220.816325396825
category12,2023-08-28,1219.2548333333332
category12,2023-08-29,1183.5528333333332
category12,2023-08-30,1134.8490238095237
category12,2023-08-31,1128.3523571428573
category12,2023-09-01,1310.309761904762
category12,2023-09-02,1283.3264285714286
category12,2023-09-03,1635.8815238095237
category12,2023-09-04,1234.1235714285715
category12,2023-09-05,1250.056904761905
category12,2023-09-06,1266.7166190476191
category12,2023-09-07,1275.7524285714287
category12,2023-09-08,1287.579095238095
category12,2023-09-09,1289.9457619047619
category12,2023-09-10,1615.8548571428573
category12,2023-09-11,1230.7709047619048
category12,2023-09-12,1241.884238095238
category12,2023-09-13,1235.7179523809523
category12,2023-09-14,1251.5604285714287
category12,2023-09-15,1257.3790952380953
category12,2023-09-16,1262.0310952380953
category12,2023-09-17,1608.2948571428572
category12,2023-09-18,1207.9229047619049
category12,2023-09-19,1208.7688095238095
category12,2023-09-20,1171.4678571428572
category12,2023-09-21,1192.4731904761904
category12,2023-09-22,1209.499857142857
category12,2023-09-23,1187.5731904761903
category12,2023-09-24,1580.7748571428572
category12,2023-09-25,1111.2103333333332
category12,2023-09-26,1074.768111111111
category12,2023-09-27,1103.6889682539681
category12,2023-09-28,1113.5469682539683
category12,2023-09-29,1110.825968253968
category12,2023-09-30,1127.4893015873015
category120,2023-07-01,14.877644300144302
category120,2023-07-02,14.638158730158729
category120,2023-07-03,15.447206349206349
category120,2023-07-04,21.64706101752653
category120,2023-07-05,26.17994761238911
category120,2023-07-06,26.168349224968402
category120,2023-07-07,22.73361654593543
category120,2023-07-08,20.765634391496278
category120,2023-07-09,18.563271527751837
category120,2023-07-10,24.66152451136584
category120,2023-07-11,27.083253049795193
category120,2023-07-12,26.071184897338497
category120,2023-07-13,25.549061349269788
category120,2023-07-14,22.10817704106238
category120,2023-07-15,19.46225365673396
category120,2023-07-16,19.012376228606534
category120,2023-07-17,24.988337961782236
category120,2023-07-18,25.274938711599276
category120,2023-07-19,24.339986760057005
category120,2023-07-20,25.55427041359727
category120,2023-07-21,22.308269826629306
category120,2023-07-22,19.005690331170634
category120,2023-07-23,21.714572832656078
category120,2023-07-24,24.757644627788395
category120,2023-07-25,25.552727213574304
category120,2023-07-26,24.9674956666704
category120,2023-07-27,26.296182564627067
category120,2023-07-28,24.263812788025216
category120,2023-07-29,22.488323119406363
category120,2023-07-30,23.063091342174594
category120,2023-07-31,26.51853604127509
category120,2023-08-01,22.737173059797566
category120,2023-08-02,22.984596751602826
category120,2023-08-03,24.306890564515065
category120,2023-08-04,19.93960908180026
category120,2023-08-05,18.654459874282633
category120,2023-08-06,19.620957366986005
category120,2023-08-07,25.363487735341778
category120,2023-08-08,24.260739559230938
category120,2023-08-09,24.30868526222076
category120,2023-08-10,26.885188268416496
category120,2023-08-11,23.877941970339037
category120,2023-08-12,20.11316849381555
category120,2023-08-13,20.949496027393085
category120,2023-08-14,26.719007378424347
category120,2023-08-15,26.149712498572303
category120,2023-08-16,26.40319350442352
category120,2023-08-17,27.846481281404014
category120,2023-08-18,26.757455173381892
category120,2023-08-19,21.67811940401646
category120,2023-08-20,20.758620985768044
category120,2023-08-21,28.19124527458616
category120,2023-08-22,29.53274017329038
category120,2023-08-23,30.230710966058805
category120,2023-08-24,31.36113531881079
category120,2023-08-25,30.793251941972763
category120,2023-08-26,26.179241577136324
category120,2023-08-27,24.47368814518815
category120,2023-08-28,29.053879680485274
category120,2023-08-29,34.56246768703036
category120,2023-08-30,36.0574812257792
category120,2023-08-31,37.61878070179262
category120,2023-09-01,88.56785714285714
category120,2023-09-02,67.163
category120,2023-09-03,63.0
category120,2023-09-04,58.862682539682545
category120,2023-09-05,54.48119119769119
category120,2023-09-06,61.81264357864357
category120,2023-09-07,54.8118192232604
category120,2023-09-08,53.75789065183183
category120,2023-09-09,47.20924779468897
category120,2023-09-10,48.07026943971062
category120,2023-09-11,54.4100573184985
category120,2023-09-12,58.103819223260395
category120,2023-09-13,58.48584303278422
category120,2023-09-14,55.4160811280223
category120,2023-09-15,52.83789065183183
category120,2023-09-16,50.8570811280223
category120,2023-09-17,49.00560277304395
category120,2023-09-18,56.78465255659373
category120,2023-09-19,56.90258112802231
category120,2023-09-20,56.65577160421279
category120,2023-09-21,53.91981922326039
category120,2023-09-22,52.76872398516516
category120,2023-09-23,49.7820811280223
category120,2023-09-24,47.58393610637729
category120,2023-09-25,55.878550824992
category120,2023-09-26,57.30074130118249
category120,2023-09-27,56.8222889202301
category120,2023-09-28,54.10297939642057
category120,2023-09-29,51.405336539277705
category120,2023-09-30,49.30952701546819
category121,2023-07-01,960.8747137390873
category121,2023-07-02,912.0825245381739
category121,2023-07-03,909.2320402920942
category121,2023-07-04,916.2884991957746
category121,2023-07-05,915.0130071262586
category121,2023-07-06,908.1313465763137
category121,2023-07-07,912.9945672051821
category121,2023-07-08,898.4687072194387
category121,2023-07-09,892.5387776178659
category121,2023-07-10,891.5131760681693
category121,2023-07-11,887.1882707597043
category121,2023-07-12,888.8418822034591
category121,2023-07-13,887.8209600385255
category121,2023-07-14,890.2689462045336
category121,2023-07-15,889.0595899196773
category121,2023-07-16,895.3507669358092
category121,2023-07-17,889.2900456828864
category121,2023-07-18,885.93564289543
category121,2023-07-19,885.4715751978213
category121,2023-07-20,887.9217037876223
category121,2023-07-21,887.4988414687816
category121,2023-07-22,888.1379694623214
category121,2023-07-23,897.5550075089615
category121,2023-07-24,890.2443637537044
category121,2023-07-25,888.609396863684
category121,2023-07-26,889.6859405332027
category121,2023-07-27,890.4430691230039
category121,2023-07-28,891.2466265725669
category121,2023-07-29,894.9584549071125
category121,2023-07-30,899.7083818426414
